dataset,chr,bin_bdr,mean,bin_bdr_kb
mikk,14,4400,0.186378282045607,4.4
mikk,14,4500,0.18968455014389,4.5
mikk,14,4600,0.192276494913963,4.6
mikk,14,4700,0.18951349863241,4.7
mikk,14,4800,0.187034163333019,4.8
mikk,14,4900,0.18630337924724,4.9
mikk,14,5000,0.184822518423811,5
mikk,14,5100,0.184950377495911,5.1
mikk,14,5200,0.187417720048351,5.2
mikk,14,5300,0.185398040815441,5.3
mikk,14,5400,0.18433215909156,5.4
mikk,14,5500,0.181553589339479,5.5
mikk,14,5600,0.182052682392955,5.6
mikk,14,5700,0.18430230724055,5.7
mikk,14,5800,0.181089967121703,5.8
mikk,14,5900,0.180721321566121,5.9
mikk,14,6000,0.175291494896812,6
mikk,14,6100,0.172784376381449,6.1
mikk,14,6200,0.171068458609715,6.2
mikk,14,6300,0.170926324091874,6.3
mikk,14,6400,0.169903149913455,6.4
mikk,14,6500,0.169800648101041,6.5
mikk,14,6600,0.169771342490269,6.6
mikk,14,6700,0.169272894746511,6.7
mikk,14,6800,0.164508301784681,6.8
mikk,14,6900,0.164368471586819,6.9
mikk,14,7000,0.163344558275839,7
mikk,14,7100,0.161405056390661,7.1
mikk,14,7200,0.162344520652238,7.2
mikk,14,7300,0.161109628309875,7.3
mikk,14,7400,0.157821838928732,7.4
mikk,14,7500,0.155644452226738,7.5
mikk,14,7600,0.151677574416512,7.6
mikk,14,7700,0.153803312632344,7.7
mikk,14,7800,0.152946190143722,7.8
mikk,14,7900,0.153811028485952,7.9
mikk,14,8000,0.151954785244288,8
mikk,14,8100,0.152525279625131,8.1
mikk,14,8200,0.146969450287127,8.2
mikk,14,8300,0.147577512270982,8.3
mikk,14,8400,0.151722464023198,8.4
mikk,14,8500,0.153592218591709,8.5
mikk,14,8600,0.152678398748751,8.6
mikk,14,8700,0.154013701179441,8.7
mikk,14,8800,0.153178500166472,8.8
mikk,14,8900,0.159185783000076,8.9
mikk,14,9000,0.15199131066409,9
mikk,14,9100,0.154358245500219,9.1
mikk,14,9200,0.154357266644232,9.2
mikk,14,9300,0.154193799048625,9.3
mikk,14,9400,0.154977599092281,9.4
mikk,14,9500,0.156083317090925,9.5
mikk,14,9600,0.154166358848197,9.6
mikk,14,9700,0.151533322442071,9.7
mikk,14,9800,0.151856380945495,9.8
mikk,14,9900,0.15091782331426,9.9
mikk,15,0,0.503917459218667,0
mikk,15,100,0.376773495480908,0.1
mikk,15,200,0.356296354656564,0.2
mikk,15,300,0.344687869350744,0.3
mikk,15,400,0.341796263408824,0.4
mikk,15,500,0.333908899012403,0.5
mikk,15,600,0.326500859807063,0.6
mikk,15,700,0.319324499654773,0.7
mikk,15,800,0.311450828801293,0.8
mikk,15,900,0.302921860701864,0.9
mikk,15,1000,0.301595626469658,1
mikk,15,1100,0.294687354128711,1.1
mikk,15,1200,0.282115662155155,1.2
mikk,15,1300,0.278785886721677,1.3
mikk,15,1400,0.274234396575375,1.4
mikk,15,1500,0.268382493001375,1.5
mikk,15,1600,0.261216470041559,1.6
mikk,15,1700,0.255881902332671,1.7
mikk,15,1800,0.250342521547,1.8
mikk,15,1900,0.244493329588485,1.9
mikk,15,2000,0.237719375432472,2
mikk,15,2100,0.232994004999124,2.1
mikk,15,2200,0.231941561803942,2.2
mikk,15,2300,0.228083564570945,2.3
mikk,15,2400,0.225713772716335,2.4
mikk,15,2500,0.215377177018802,2.5
mikk,15,2600,0.211283399626342,2.6
mikk,15,2700,0.212271948044739,2.7
mikk,15,2800,0.208592768684457,2.8
mikk,15,2900,0.201578668207256,2.9
mikk,15,3000,0.199030763483595,3
mikk,15,3100,0.200222937243044,3.1
mikk,15,3200,0.197549112903553,3.2
mikk,15,3300,0.194520548191409,3.3
mikk,15,3400,0.191360709302032,3.4
mikk,15,3500,0.18600096426982,3.5
mikk,15,3600,0.180121125627861,3.6
mikk,15,3700,0.177354222044423,3.7
mikk,15,3800,0.18206767253817,3.8
mikk,15,3900,0.175170701366671,3.9
mikk,15,4000,0.177574030427668,4
mikk,15,4100,0.172621844291239,4.1
mikk,15,4200,0.17110497602405,4.2
mikk,15,4300,0.167522519166376,4.3
mikk,15,4400,0.166557777453195,4.4
mikk,15,4500,0.164497444013513,4.5
mikk,15,4600,0.163985120026959,4.6
mikk,15,4700,0.159437143947745,4.7
mikk,15,4800,0.159852031106486,4.8
mikk,15,4900,0.156424954921558,4.9
mikk,15,5000,0.152833852131523,5
mikk,15,5100,0.148818160288988,5.1
mikk,15,5200,0.147542522742844,5.2
mikk,15,5300,0.144672144744931,5.3
mikk,15,5400,0.146244487765828,5.4
mikk,15,5500,0.146630299761699,5.5
mikk,15,5600,0.143715921097255,5.6
mikk,15,5700,0.140266675485061,5.7
mikk,15,5800,0.141245617622598,5.8
mikk,15,5900,0.138882224202076,5.9
mikk,15,6000,0.138085932382196,6
mikk,15,6100,0.137091300672673,6.1
mikk,15,6200,0.136019749287629,6.2
mikk,15,6300,0.13673551371205,6.3
mikk,15,6400,0.136586358837407,6.4
mikk,15,6500,0.135863541331975,6.5
mikk,15,6600,0.136036190920274,6.6
mikk,15,6700,0.13244424384314,6.7
mikk,15,6800,0.132065187373963,6.8
mikk,15,6900,0.133558975591056,6.9
mikk,15,7000,0.130610732082741,7
mikk,15,7100,0.127791747360994,7.1
mikk,15,7200,0.128911627314104,7.2
mikk,15,7300,0.127663016174507,7.3
mikk,15,7400,0.125541925367831,7.4
mikk,15,7500,0.122860403418589,7.5
mikk,15,7600,0.121758525451253,7.6
mikk,15,7700,0.118299905467059,7.7
mikk,15,7800,0.11690608703724,7.8
mikk,15,7900,0.118739096778281,7.9
mikk,15,8000,0.118198219760284,8
mikk,15,8100,0.118046104732519,8.1
mikk,15,8200,0.11846352182575,8.2
mikk,15,8300,0.117075821591254,8.3
mikk,15,8400,0.114730110758911,8.4
mikk,15,8500,0.114849965614648,8.5
mikk,15,8600,0.113621506966925,8.6
mikk,15,8700,0.111585187123082,8.7
mikk,15,8800,0.108780388076469,8.8
mikk,15,8900,0.108182802062431,8.9
mikk,15,9000,0.110893129412309,9
mikk,15,9100,0.110559675059923,9.1
mikk,15,9200,0.113044942623751,9.2
mikk,15,9300,0.110633227899977,9.3
mikk,15,9400,0.106605464571378,9.4
mikk,15,9500,0.106905051557948,9.5
mikk,15,9600,0.108363527681721,9.6
mikk,15,9700,0.106267390215758,9.7
mikk,15,9800,0.107627372604033,9.8
mikk,15,9900,0.106832708191071,9.9
mikk,16,0,0.46759264494384,0
mikk,16,100,0.339871303438131,0.1
mikk,16,200,0.322072763059255,0.2
mikk,16,300,0.307776922992666,0.3
mikk,16,400,0.30311395076386,0.4
mikk,16,500,0.297852476624874,0.5
mikk,16,600,0.290308357255597,0.6
mikk,16,700,0.287944097874906,0.7
mikk,16,800,0.277339903239889,0.8
mikk,16,900,0.277144212622055,0.9
mikk,16,1000,0.269844001478257,1
mikk,16,1100,0.264088640437329,1.1
mikk,16,1200,0.260800978447349,1.2
mikk,16,1300,0.257138501344274,1.3
mikk,16,1400,0.254368037675603,1.4
mikk,16,1500,0.252247596891953,1.5
mikk,16,1600,0.245056107831567,1.6
mikk,16,1700,0.243297337212247,1.7
mikk,16,1800,0.240226941888132,1.8
mikk,16,1900,0.233209307297974,1.9
mikk,16,2000,0.232043231817655,2
mikk,16,2100,0.225688566648724,2.1
mikk,16,2200,0.22590725761601,2.2
mikk,16,2300,0.222530634663257,2.3
mikk,16,2400,0.219744518052665,2.4
mikk,16,2500,0.214969729320067,2.5
mikk,16,2600,0.210894668202338,2.6
mikk,16,2700,0.208454573444636,2.7
mikk,16,2800,0.206621720593646,2.8
mikk,16,2900,0.207988586958685,2.9
mikk,16,3000,0.203178893429557,3
mikk,16,3100,0.197404308971202,3.1
mikk,16,3200,0.196907923713686,3.2
mikk,16,3300,0.193223379364871,3.3
mikk,16,3400,0.193140792857478,3.4
mikk,16,3500,0.191117514187479,3.5
mikk,16,3600,0.189114121665381,3.6
mikk,16,3700,0.186192780696112,3.7
mikk,16,3800,0.181774332719343,3.8
mikk,16,3900,0.181078888094401,3.9
mikk,16,4000,0.181606712992863,4
mikk,16,4100,0.177113612873893,4.1
mikk,16,4200,0.17863660531652,4.2
mikk,16,4300,0.178038613084278,4.3
mikk,16,4400,0.172956861433133,4.4
mikk,16,4500,0.17450890848052,4.5
mikk,16,4600,0.169692105143616,4.6
mikk,16,4700,0.166437664176424,4.7
mikk,16,4800,0.164853137283804,4.8
mikk,16,4900,0.165379426725319,4.9
mikk,16,5000,0.165362494198065,5
mikk,16,5100,0.161843083913801,5.1
mikk,16,5200,0.160523633709018,5.2
mikk,16,5300,0.160769190248813,5.3
mikk,16,5400,0.160204470178792,5.4
mikk,16,5500,0.159681509920909,5.5
mikk,16,5600,0.159028827446809,5.6
mikk,16,5700,0.154781631015663,5.7
mikk,16,5800,0.152764910884605,5.8
mikk,16,5900,0.152319389464827,5.9
mikk,16,6000,0.150625296361595,6
mikk,16,6100,0.14643439530616,6.1
mikk,16,6200,0.148708086353586,6.2
mikk,16,6300,0.147523165938634,6.3
mikk,16,6400,0.146355676315053,6.4
mikk,16,6500,0.144681545041227,6.5
mikk,16,6600,0.142793879663508,6.6
mikk,16,6700,0.140392535534468,6.7
mikk,16,6800,0.139221402947538,6.8
mikk,16,6900,0.137418855881857,6.9
mikk,16,7000,0.13970670450792,7
mikk,16,7100,0.137240201221447,7.1
mikk,16,7200,0.13771994701599,7.2
mikk,16,7300,0.137973944772567,7.3
mikk,16,7400,0.140199631101874,7.4
mikk,16,7500,0.136588676328714,7.5
mikk,16,7600,0.135839501893909,7.6
mikk,16,7700,0.136456061471746,7.7
mikk,16,7800,0.136911750729801,7.8
mikk,16,7900,0.136447062010649,7.9
mikk,16,8000,0.132212644068579,8
mikk,16,8100,0.133583531445304,8.1
mikk,16,8200,0.132922363011682,8.2
mikk,16,8300,0.134150909781714,8.3
mikk,16,8400,0.132040005650741,8.4
mikk,16,8500,0.133041918432785,8.5
mikk,16,8600,0.131776454107136,8.6
mikk,16,8700,0.128927544168885,8.7
mikk,16,8800,0.130506122574366,8.8
mikk,16,8900,0.130256786060728,8.9
mikk,16,9000,0.127271221776456,9
mikk,16,9100,0.128946354760061,9.1
mikk,16,9200,0.12653968802426,9.2
mikk,16,9300,0.125018517417919,9.3
mikk,16,9400,0.124533816321202,9.4
mikk,16,9500,0.124488561717042,9.5
mikk,16,9600,0.122876464847892,9.6
mikk,16,9700,0.121149198113899,9.7
mikk,16,9800,0.120515547986644,9.8
mikk,16,9900,0.117631070435348,9.9
mikk,17,0,0.455290857085159,0
mikk,17,100,0.341680493749962,0.1
mikk,17,200,0.326543010504527,0.2
mikk,17,300,0.318812674662637,0.3
mikk,17,400,0.313054293498165,0.4
mikk,17,500,0.309717300948926,0.5
mikk,17,600,0.309094558481112,0.6
mikk,17,700,0.30284507489576,0.7
mikk,17,800,0.298381491274393,0.8
mikk,17,900,0.293469578261551,0.9
mikk,17,1000,0.289725284011552,1
mikk,17,1100,0.286756297419386,1.1
mikk,17,1200,0.276099378164346,1.2
mikk,17,1300,0.271169886340099,1.3
mikk,17,1400,0.267714299994568,1.4
mikk,17,1500,0.26567203725877,1.5
mikk,17,1600,0.259136059621019,1.6
mikk,17,1700,0.254239780813547,1.7
mikk,17,1800,0.250556185888104,1.8
mikk,17,1900,0.251729793492358,1.9
mikk,17,2000,0.247602291578783,2
mikk,17,2100,0.242284034429485,2.1
mikk,17,2200,0.241566976740673,2.2
mikk,17,2300,0.235368491429928,2.3
mikk,17,2400,0.230502920509368,2.4
mikk,17,2500,0.232208563433704,2.5
mikk,17,2600,0.231307599607756,2.6
mikk,17,2700,0.226276116309983,2.7
mikk,17,2800,0.222035170465562,2.8
mikk,17,2900,0.219808331451112,2.9
mikk,17,3000,0.215894801749183,3
mikk,17,3100,0.21473425802029,3.1
mikk,17,3200,0.207034016459958,3.2
mikk,17,3300,0.205182678887601,3.3
mikk,17,3400,0.206825366016911,3.4
mikk,17,3500,0.205696689384552,3.5
mikk,17,3600,0.199652589686687,3.6
mikk,17,3700,0.199975446069383,3.7
mikk,17,3800,0.196644185444941,3.8
mikk,17,3900,0.194790171391145,3.9
mikk,17,4000,0.192082664180119,4
mikk,17,4100,0.188921105008093,4.1
mikk,17,4200,0.189097945066851,4.2
mikk,17,4300,0.186514257590117,4.3
mikk,17,4400,0.183968466081993,4.4
mikk,17,4500,0.182738283553014,4.5
mikk,17,4600,0.178757339430498,4.6
mikk,17,4700,0.175659435845467,4.7
mikk,17,4800,0.172979459255691,4.8
mikk,17,4900,0.169483469430163,4.9
mikk,17,5000,0.169497204833284,5
mikk,17,5100,0.16580252182837,5.1
mikk,17,5200,0.167223189714932,5.2
mikk,17,5300,0.165178821813416,5.3
mikk,17,5400,0.162646955104007,5.4
mikk,17,5500,0.159401168251271,5.5
mikk,17,5600,0.162490028634229,5.6
mikk,17,5700,0.158878407942984,5.7
mikk,17,5800,0.159495598700187,5.8
mikk,17,5900,0.157744035681951,5.9
mikk,17,6000,0.15791726911786,6
mikk,17,6100,0.155831273101874,6.1
mikk,17,6200,0.15276735437659,6.2
mikk,17,6300,0.152858157737758,6.3
mikk,17,6400,0.152034837742922,6.4
mikk,17,6500,0.152074697342417,6.5
mikk,17,6600,0.145600193529659,6.6
mikk,17,6700,0.146131181474366,6.7
mikk,17,6800,0.14510503154557,6.8
mikk,17,6900,0.142612114020597,6.9
mikk,17,7000,0.140913816024579,7
mikk,17,7100,0.13924889054291,7.1
mikk,17,7200,0.137252643632606,7.2
mikk,17,7300,0.139319854562616,7.3
mikk,17,7400,0.135653401772893,7.4
mikk,17,7500,0.13500080168505,7.5
mikk,17,7600,0.136347506144652,7.6
mikk,17,7700,0.133311640148989,7.7
mikk,17,7800,0.132733574611661,7.8
mikk,17,7900,0.131658111669602,7.9
mikk,17,8000,0.131429952355267,8
mikk,17,8100,0.132907545766567,8.1
mikk,17,8200,0.132471443247859,8.2
mikk,17,8300,0.132680051159203,8.3
mikk,17,8400,0.129679568504774,8.4
mikk,17,8500,0.131218921661934,8.5
mikk,17,8600,0.130013529251167,8.6
mikk,17,8700,0.127171203383473,8.7
mikk,17,8800,0.126641237113744,8.8
mikk,17,8900,0.125773758363621,8.9
mikk,17,9000,0.1297353571147,9
mikk,17,9100,0.12544730698999,9.1
mikk,17,9200,0.123862585310713,9.2
mikk,17,9300,0.123849337410965,9.3
mikk,17,9400,0.123285390164283,9.4
mikk,17,9500,0.123710966270127,9.5
mikk,17,9600,0.123313249877377,9.6
mikk,17,9700,0.123796938245244,9.7
mikk,17,9800,0.121670246281502,9.8
mikk,17,9900,0.12166503803873,9.9
mikk,18,0,0.426199483350994,0
mikk,18,100,0.320792392217686,0.1
mikk,18,200,0.301354019141079,0.2
mikk,18,300,0.294913540891948,0.3
mikk,18,400,0.287230860926344,0.4
mikk,18,500,0.281993620487837,0.5
mikk,18,600,0.276609345506135,0.6
mikk,18,700,0.273297290749289,0.7
mikk,18,800,0.266606436210064,0.8
mikk,18,900,0.261792770710583,0.9
mikk,18,1000,0.255954190389905,1
mikk,18,1100,0.252180261476292,1.1
mikk,18,1200,0.246957923187189,1.2
mikk,18,1300,0.244328033697562,1.3
mikk,18,1400,0.240705135897541,1.4
mikk,18,1500,0.23628271027365,1.5
mikk,18,1600,0.233351166886764,1.6
mikk,18,1700,0.233958064430587,1.7
mikk,18,1800,0.227656675312213,1.8
mikk,18,1900,0.225505263398268,1.9
mikk,18,2000,0.221365400860144,2
mikk,18,2100,0.217561638926528,2.1
mikk,18,2200,0.213922597464506,2.2
mikk,18,2300,0.210745902201716,2.3
mikk,18,2400,0.209668056945391,2.4
mikk,18,2500,0.207683310685656,2.5
mikk,18,2600,0.206555966860357,2.6
mikk,18,2700,0.205099434873422,2.7
mikk,18,2800,0.203320863653572,2.8
mikk,18,2900,0.202159002687354,2.9
mikk,18,3000,0.199961519251094,3
mikk,18,3100,0.195559198437695,3.1
mikk,18,3200,0.193224929322639,3.2
mikk,18,3300,0.194478400344361,3.3
mikk,18,3400,0.189753768344679,3.4
mikk,18,3500,0.187596421105819,3.5
mikk,18,3600,0.183025159788399,3.6
mikk,18,3700,0.181126699553224,3.7
mikk,18,3800,0.178611496740084,3.8
mikk,18,3900,0.175779884475812,3.9
mikk,18,4000,0.174797363377758,4
mikk,18,4100,0.17218252859505,4.1
mikk,18,4200,0.169798910700161,4.2
mikk,18,4300,0.170675029101435,4.3
mikk,18,4400,0.167877642967962,4.4
mikk,18,4500,0.167470640300614,4.5
mikk,18,4600,0.165352028495768,4.6
mikk,18,4700,0.164938126951108,4.7
mikk,18,4800,0.163667944619084,4.8
mikk,18,4900,0.16225329045695,4.9
mikk,18,5000,0.1609116239249,5
mikk,18,5100,0.159886248799757,5.1
mikk,18,5200,0.159238733960736,5.2
mikk,18,5300,0.15790378528688,5.3
mikk,18,5400,0.15610900117387,5.4
mikk,18,5500,0.155053004874289,5.5
mikk,18,5600,0.155901696702069,5.6
mikk,18,5700,0.155662066744173,5.7
mikk,18,5800,0.153659727609319,5.8
mikk,18,5900,0.152270334111653,5.9
mikk,18,6000,0.149585129481659,6
mikk,18,6100,0.148654415369369,6.1
mikk,18,6200,0.146175171364516,6.2
mikk,18,6300,0.145120107249533,6.3
mikk,18,6400,0.143945854795589,6.4
mikk,18,6500,0.142525459736188,6.5
mikk,18,6600,0.142079890193151,6.6
mikk,18,6700,0.13958506515669,6.7
mikk,18,6800,0.139639523872508,6.8
mikk,18,6900,0.138395975664628,6.9
mikk,18,7000,0.137336542475334,7
mikk,18,7100,0.135562097521719,7.1
mikk,18,7200,0.133560926273461,7.2
mikk,18,7300,0.132682642185605,7.3
mikk,18,7400,0.131364355285085,7.4
mikk,18,7500,0.131037169950454,7.5
mikk,18,7600,0.130679082484959,7.6
mikk,18,7700,0.131649075692048,7.7
mikk,18,7800,0.132328645613537,7.8
mikk,18,7900,0.131746565240738,7.9
mikk,18,8000,0.129056715093031,8
mikk,18,8100,0.127828761832731,8.1
mikk,18,8200,0.127914023382032,8.2
mikk,18,8300,0.125355431684524,8.3
mikk,18,8400,0.125795627423359,8.4
mikk,18,8500,0.124909930556936,8.5
mikk,18,8600,0.125370024615576,8.6
mikk,18,8700,0.125345129434948,8.7
mikk,18,8800,0.125356477441937,8.8
mikk,18,8900,0.12468134797638,8.9
mikk,18,9000,0.125047952801914,9
mikk,18,9100,0.122486882298005,9.1
mikk,18,9200,0.121827350655411,9.2
mikk,18,9300,0.120777393841901,9.3
mikk,18,9400,0.119569030873854,9.4
mikk,18,9500,0.120770057063575,9.5
mikk,18,9600,0.120074061319487,9.6
mikk,18,9700,0.119643150321383,9.7
mikk,18,9800,0.118745115035121,9.8
mikk,18,9900,0.117482089170245,9.9
mikk,19,0,0.459608967514005,0
mikk,19,100,0.3390808573367,0.1
mikk,19,200,0.315790037692637,0.2
mikk,19,300,0.302292224118308,0.3
mikk,19,400,0.291860589428276,0.4
mikk,19,500,0.288675585423097,0.5
mikk,19,600,0.278668089074063,0.6
mikk,19,700,0.270391021284351,0.7
mikk,19,800,0.264468210052601,0.8
mikk,19,900,0.257980176943385,0.9
mikk,19,1000,0.250808343480824,1
mikk,19,1100,0.246938811746178,1.1
mikk,19,1200,0.241683252446204,1.2
mikk,19,1300,0.236076585403017,1.3
mikk,19,1400,0.231230961007205,1.4
mikk,19,1500,0.224405343347293,1.5
mikk,19,1600,0.220910209447227,1.6
mikk,19,1700,0.217066978283979,1.7
mikk,19,1800,0.214254601783523,1.8
mikk,19,1900,0.210425712523091,1.9
mikk,19,2000,0.203942891514186,2
mikk,19,2100,0.202935637249683,2.1
mikk,19,2200,0.199314561138034,2.2
mikk,19,2300,0.200807729466266,2.3
mikk,19,2400,0.197223268727168,2.4
mikk,19,2500,0.196371875904992,2.5
mikk,19,2600,0.19382964123876,2.6
mikk,19,2700,0.194913271930853,2.7
mikk,19,2800,0.190295060623348,2.8
mikk,19,2900,0.188506767461954,2.9
mikk,19,3000,0.185503284955218,3
mikk,19,3100,0.182861447554806,3.1
mikk,19,3200,0.18213990054615,3.2
mikk,19,3300,0.178044066184479,3.3
mikk,19,3400,0.175093643536966,3.4
mikk,19,3500,0.173392478256959,3.5
mikk,19,3600,0.171669796033353,3.6
mikk,19,3700,0.169939526039277,3.7
mikk,19,3800,0.167627816593845,3.8
mikk,19,3900,0.16375148584916,3.9
mikk,19,4000,0.162839665352888,4
mikk,19,4100,0.159781313649453,4.1
mikk,19,4200,0.159899189692029,4.2
mikk,19,4300,0.157786976361959,4.3
mikk,19,4400,0.157827296856255,4.4
mikk,19,4500,0.1543155265384,4.5
mikk,19,4600,0.151257294685748,4.6
mikk,19,4700,0.151761202113061,4.7
mikk,19,4800,0.149804532950861,4.8
mikk,19,4900,0.148236480730126,4.9
mikk,19,5000,0.145334582213508,5
mikk,19,5100,0.143753425172376,5.1
mikk,19,5200,0.143323570876267,5.2
mikk,19,5300,0.144119507889276,5.3
mikk,19,5400,0.140608846294256,5.4
mikk,19,5500,0.138696921953456,5.5
mikk,19,5600,0.138533874784834,5.6
mikk,19,5700,0.13730592167621,5.7
mikk,19,5800,0.135437944762121,5.8
mikk,19,5900,0.13539000871626,5.9
mikk,19,6000,0.132282807528951,6
mikk,19,6100,0.131798312035516,6.1
mikk,19,6200,0.13243842161236,6.2
mikk,19,6300,0.130369825538187,6.3
mikk,19,6400,0.128022238341949,6.4
mikk,19,6500,0.128392805398467,6.5
mikk,19,6600,0.125231447147492,6.6
mikk,19,6700,0.125670471800878,6.7
mikk,19,6800,0.125277544576433,6.8
mikk,19,6900,0.123406629693631,6.9
mikk,19,7000,0.122965715111942,7
mikk,19,7100,0.119147929292207,7.1
mikk,19,7200,0.118913878598692,7.2
mikk,19,7300,0.118252943367294,7.3
mikk,19,7400,0.117692869466832,7.4
mikk,19,7500,0.114662198904684,7.5
mikk,19,7600,0.112899484531563,7.6
mikk,19,7700,0.111665765649268,7.7
mikk,19,7800,0.113462603433787,7.8
mikk,19,7900,0.113334783563234,7.9
mikk,19,8000,0.111292640222873,8
mikk,19,8100,0.110552307089279,8.1
mikk,19,8200,0.111855923059372,8.2
mikk,19,8300,0.110984440261045,8.3
mikk,19,8400,0.11127033250471,8.4
mikk,19,8500,0.110802803263844,8.5
mikk,19,8600,0.108056716541376,8.6
mikk,19,8700,0.109659980484374,8.7
mikk,19,8800,0.108074127407424,8.8
mikk,19,8900,0.110012032435635,8.9
mikk,19,9000,0.106321969251091,9
mikk,19,9100,0.104320910321142,9.1
mikk,19,9200,0.103788804014475,9.2
mikk,19,9300,0.103282435917253,9.3
mikk,19,9400,0.102974599717244,9.4
mikk,19,9500,0.103070011471735,9.5
mikk,19,9600,0.104848493187447,9.6
mikk,19,9700,0.103665686048886,9.7
mikk,19,9800,0.103631813770591,9.8
mikk,19,9900,0.103494421968867,9.9
mikk,20,0,0.467703011527669,0
mikk,20,100,0.339045162934815,0.1
mikk,20,200,0.317269063275342,0.2
mikk,20,300,0.302289317380588,0.3
mikk,20,400,0.295172847192054,0.4
mikk,20,500,0.289876122384357,0.5
mikk,20,600,0.284936827789895,0.6
mikk,20,700,0.270443383293119,0.7
mikk,20,800,0.265670910985815,0.8
mikk,20,900,0.257013632530984,0.9
mikk,20,1000,0.254768452959679,1
mikk,20,1100,0.248595243209742,1.1
mikk,20,1200,0.243438910536537,1.2
mikk,20,1300,0.241870895027522,1.3
mikk,20,1400,0.235042270499526,1.4
mikk,20,1500,0.233071031253683,1.5
mikk,20,1600,0.228486648505514,1.6
mikk,20,1700,0.229489793858965,1.7
mikk,20,1800,0.226186113365346,1.8
mikk,20,1900,0.224318316344297,1.9
mikk,20,2000,0.222212895761495,2
mikk,20,2100,0.217536273454945,2.1
mikk,20,2200,0.217705075764894,2.2
mikk,20,2300,0.215872328233816,2.3
mikk,20,2400,0.213223468791617,2.4
mikk,20,2500,0.207189051996946,2.5
mikk,20,2600,0.206397859689144,2.6
mikk,20,2700,0.201088249419727,2.7
mikk,20,2800,0.194727098198144,2.8
mikk,20,2900,0.191415671677326,2.9
mikk,20,3000,0.191555525508709,3
mikk,20,3100,0.188402293343731,3.1
mikk,20,3200,0.184107177197894,3.2
mikk,20,3300,0.182182341830766,3.3
mikk,20,3400,0.179589237810004,3.4
mikk,20,3500,0.175964753832088,3.5
mikk,20,3600,0.171449706607865,3.6
mikk,20,3700,0.168632849339728,3.7
mikk,20,3800,0.167426250854457,3.8
mikk,20,3900,0.165261787986909,3.9
mikk,20,4000,0.165124349239457,4
mikk,20,4100,0.163327058886453,4.1
mikk,20,4200,0.160805909659561,4.2
mikk,20,4300,0.161168526861156,4.3
mikk,20,4400,0.158155050779825,4.4
mikk,20,4500,0.156189581976008,4.5
mikk,20,4600,0.157489670513601,4.6
mikk,20,4700,0.15783912902804,4.7
mikk,20,4800,0.153783233251312,4.8
mikk,20,4900,0.150217428737343,4.9
mikk,20,5000,0.148666289053785,5
mikk,20,5100,0.144989759843016,5.1
mikk,20,5200,0.145944998026484,5.2
mikk,20,5300,0.143951043672637,5.3
mikk,20,5400,0.144996019903965,5.4
mikk,20,5500,0.144206687728717,5.5
mikk,20,5600,0.142768100401278,5.6
mikk,20,5700,0.141863357912391,5.7
mikk,20,5800,0.141269554181981,5.8
mikk,20,5900,0.141567100784121,5.9
mikk,20,6000,0.140222851741087,6
mikk,20,6100,0.135917596624122,6.1
mikk,20,6200,0.135169074422593,6.2
mikk,20,6300,0.133181567800088,6.3
mikk,20,6400,0.133656043278774,6.4
mikk,20,6500,0.134373635305757,6.5
mikk,20,6600,0.134922007309335,6.6
mikk,20,6700,0.134454829318548,6.7
mikk,20,6800,0.132616839502652,6.8
mikk,20,6900,0.132128118557941,6.9
mikk,20,7000,0.131724263015638,7
mikk,20,7100,0.12836903669479,7.1
mikk,20,7200,0.126559816665856,7.2
mikk,20,7300,0.127917156140129,7.3
mikk,20,7400,0.125307073804403,7.4
mikk,20,7500,0.124106357390172,7.5
mikk,20,7600,0.123656987184097,7.6
mikk,20,7700,0.121038129147498,7.7
mikk,20,7800,0.12344860321939,7.8
mikk,20,7900,0.120050966133065,7.9
mikk,20,8000,0.118831583030628,8
mikk,20,8100,0.121248322101103,8.1
mikk,20,8200,0.119672111830003,8.2
mikk,20,8300,0.116940681337259,8.3
mikk,20,8400,0.116683511926846,8.4
mikk,20,8500,0.113923369513869,8.5
mikk,20,8600,0.114827890890808,8.6
mikk,20,8700,0.115333278661987,8.7
mikk,20,8800,0.114230584445684,8.8
mikk,20,8900,0.111985678814235,8.9
mikk,20,9000,0.111263691312272,9
mikk,20,9100,0.107731613152165,9.1
mikk,20,9200,0.105313138734923,9.2
mikk,20,9300,0.107784941698301,9.3
mikk,20,9400,0.106840869006471,9.4
mikk,20,9500,0.105836506827898,9.5
mikk,20,9600,0.104967234802345,9.6
mikk,20,9700,0.103863055530206,9.7
mikk,20,9800,0.104544077700449,9.8
mikk,20,9900,0.106554081995319,9.9
mikk,21,0,0.497553679970249,0
mikk,21,100,0.370600115665218,0.1
mikk,21,200,0.347783182168314,0.2
mikk,21,300,0.33577081669145,0.3
mikk,21,400,0.325905018294619,0.4
mikk,21,500,0.319452883099353,0.5
mikk,21,600,0.31421273840478,0.6
mikk,21,700,0.312587305269206,0.7
mikk,21,800,0.311644278116982,0.8
mikk,21,900,0.303133242544013,0.9
mikk,21,1000,0.292093650415062,1
mikk,21,1100,0.284974840315078,1.1
mikk,21,1200,0.285291520572552,1.2
mikk,21,1300,0.278054763583331,1.3
mikk,21,1400,0.273631852450246,1.4
mikk,21,1500,0.269755737513797,1.5
mikk,21,1600,0.265725063526884,1.6
mikk,21,1700,0.264280600404943,1.7
mikk,21,1800,0.259102763860029,1.8
