chr	bin_bdr	mean
12	630	0.317944917051841
12	640	0.324515022709706
12	650	0.325011500180067
12	660	0.326343204380242
12	670	0.323790449099766
12	680	0.313137051367985
12	690	0.322196644990593
12	700	0.318170869131625
12	710	0.315088363037976
12	720	0.305971549647952
12	730	0.315912438529888
12	740	0.311902198136243
12	750	0.30889676879165
12	760	0.313122463924256
12	770	0.305677822201131
12	780	0.307587386510616
12	790	0.311576432436739
12	800	0.311272359628022
12	810	0.311120155796272
12	820	0.303914212629236
12	830	0.308259529835288
12	840	0.311434909388237
12	850	0.303078751078021
12	860	0.305532852242199
12	870	0.308608412792451
12	880	0.312450435956965
12	890	0.299891014664927
12	900	0.305619163924564
12	910	0.29867339700383
12	920	0.307488309471271
12	930	0.30405283522148
12	940	0.296768467911096
12	950	0.298280448205233
12	960	0.302956355424374
12	970	0.301230867378701
12	980	0.292627362590768
12	990	0.294207125078985
13	0	0.667077950353482
13	10	0.52980771308295
13	20	0.469208523277508
13	30	0.427975771369724
13	40	0.399489510728658
13	50	0.384930909219113
13	60	0.368429902894106
13	70	0.355781302742028
13	80	0.346655368804656
13	90	0.329995674397675
13	100	0.328287074100472
13	110	0.321206407178678
13	120	0.317400300215853
13	130	0.315442342434818
13	140	0.310294833988522
13	150	0.306172343174647
13	160	0.303127345886218
13	170	0.294275935820887
13	180	0.300371907471995
13	190	0.298526346133535
13	200	0.295063255748371
13	210	0.299130394600976
13	220	0.303238078563158
13	230	0.299468715393021
13	240	0.289687466741728
13	250	0.294785133411119
13	260	0.290188755023829
13	270	0.292386384555158
13	280	0.2912366828255
13	290	0.297139554320303
13	300	0.291705292544056
13	310	0.29060180600527
13	320	0.291376932684479
13	330	0.282581328679109
13	340	0.282091547853543
13	350	0.284684167551894
13	360	0.281394918033457
13	370	0.282099934645152
13	380	0.282956453299851
13	390	0.277151755851858
13	400	0.280020778763001
13	410	0.281696373000287
13	420	0.285119549547196
13	430	0.283774183692014
13	440	0.27632361736552
13	450	0.275735044475883
13	460	0.277071696935081
13	470	0.276560169284675
13	480	0.27862559002974
13	490	0.276517990856016
13	500	0.276739987212955
13	510	0.278434588567956
13	520	0.273731558674843
13	530	0.27021209008475
13	540	0.273251982672374
13	550	0.268255457635406
13	560	0.268418021037665
13	570	0.269830396993799
13	580	0.271699516169877
13	590	0.268156277907679
13	600	0.267825592314131
13	610	0.26885154378601
13	620	0.271954672976974
13	630	0.267065149870164
13	640	0.266511018432605
13	650	0.264715256090264
13	660	0.268930421114181
13	670	0.26498219195914
13	680	0.258934839799581
13	690	0.262143418846186
13	700	0.270154581038326
13	710	0.263218113962167
13	720	0.265561271593686
13	730	0.263513935332414
13	740	0.256084819585237
13	750	0.259852322864186
13	760	0.261181352703337
13	770	0.264234344075644
13	780	0.256629425145075
13	790	0.260135499652968
13	800	0.261115962353842
13	810	0.261466964754498
13	820	0.259461003136082
13	830	0.254436982672165
13	840	0.266947666698802
13	850	0.262792589924469
13	860	0.265520639170696
13	870	0.261241159976413
13	880	0.264471747607513
13	890	0.259655582320149
13	900	0.255768481413132
13	910	0.259281842402182
13	920	0.254470477312539
13	930	0.248875022144413
13	940	0.25652138677854
13	950	0.253138463963017
13	960	0.254088795239481
13	970	0.251235915946551
13	980	0.251913698154355
13	990	0.253679365558238
14	0	0.66473680032982
14	10	0.534725527604066
14	20	0.481297807533415
14	30	0.446704546261979
14	40	0.424586822003991
14	50	0.405734787578281
14	60	0.386945827252648
14	70	0.382475762213557
14	80	0.369922929112282
14	90	0.363640499283675
14	100	0.35782242140293
14	110	0.347209809798896
14	120	0.349856967619602
14	130	0.338641299266661
14	140	0.338858790850199
14	150	0.335476949057816
14	160	0.339821924110021
14	170	0.336076813613318
14	180	0.336527835886158
14	190	0.331969029472802
14	200	0.331915556548992
14	210	0.333004848031204
14	220	0.332489245396295
14	230	0.326958804056583
14	240	0.319523122281974
14	250	0.328023072675043
14	260	0.319991283667714
14	270	0.312671961386446
14	280	0.322103915343636
14	290	0.323158469554153
14	300	0.326794123856562
14	310	0.318411870091406
14	320	0.318527408632551
14	330	0.316348261147384
14	340	0.323881115973126
14	350	0.324041706353724
14	360	0.31498478815477
14	370	0.31995350629657
14	380	0.315998477563403
14	390	0.317127737856923
14	400	0.312717455715004
14	410	0.317520901715447
14	420	0.32144762410565
14	430	0.317714834468224
14	440	0.324605152487362
14	450	0.316137522775859
14	460	0.320403311160804
14	470	0.321277905550309
14	480	0.321694162725382
14	490	0.317392660338577
14	500	0.317589215390921
14	510	0.313867926346173
14	520	0.304950648440966
14	530	0.311086937030899
14	540	0.311751362196313
14	550	0.309810459406702
14	560	0.314686207042466
14	570	0.305490092973773
14	580	0.310017137705155
14	590	0.318316443248567
14	600	0.311482840997621
14	610	0.316033208284502
14	620	0.308388481494004
14	630	0.311407880355999
14	640	0.305541354399889
14	650	0.312221954819425
14	660	0.306416520447301
14	670	0.311245578312546
14	680	0.306339206891785
14	690	0.308935903152309
14	700	0.30065993286527
14	710	0.297189593683644
14	720	0.307868897553824
14	730	0.307714135385825
14	740	0.300432970510089
14	750	0.298490602188936
14	760	0.305858176169012
14	770	0.304404349079627
14	780	0.293536791708656
14	790	0.293485458980281
14	800	0.296682759664159
14	810	0.302627124916132
14	820	0.306718053602063
14	830	0.304163004355054
14	840	0.296756811325951
14	850	0.297713946429567
14	860	0.299174778225526
14	870	0.296018898506701
14	880	0.302312364087123
14	890	0.301004106698819
14	900	0.294868812560395
14	910	0.304082071701246
14	920	0.296689194475764
14	930	0.296286208547947
14	940	0.298310623937864
14	950	0.294427496770556
14	960	0.29447016045397
14	970	0.292986445975056
14	980	0.296821791398043
14	990	0.293703182164095
15	0	0.70938679156184
15	10	0.580757249812131
15	20	0.523536665763911
15	30	0.487020550597693
15	40	0.466532691458931
15	50	0.438755397398934
15	60	0.426058514027258
15	70	0.415165893689052
15	80	0.408295188297506
15	90	0.394680798643076
15	100	0.391782388582168
15	110	0.383915144743448
15	120	0.38105586550111
15	130	0.380904806965913
15	140	0.369806027445496
15	150	0.371972489568507
15	160	0.374166291736466
15	170	0.374937519147184
15	180	0.370154508494601
15	190	0.366408841935379
15	200	0.359127272559248
15	210	0.365210574191347
15	220	0.362728098119204
15	230	0.36247644549461
15	240	0.356909689001955
15	250	0.35934172990141
15	260	0.346711151589556
15	270	0.349587743845587
15	280	0.347979112699162
15	290	0.352317937633093
15	300	0.354045219225058
15	310	0.348908412475883
15	320	0.344730222866721
15	330	0.346665568528396
15	340	0.349327482544932
15	350	0.33939814668623
15	360	0.34722348088821
15	370	0.340087259192753
15	380	0.33403537044918
15	390	0.341570939217584
15	400	0.346187754150023
15	410	0.343685541798875
15	420	0.348024809786874
15	430	0.342548679360714
15	440	0.339028653127522
15	450	0.343453788462212
15	460	0.338610572809526
15	470	0.335558569100048
15	480	0.342772246889517
15	490	0.337591904950138
15	500	0.345232894894806
15	510	0.345181145275633
15	520	0.339958723863354
15	530	0.331525643600341
15	540	0.33239197661028
15	550	0.328459821047015
15	560	0.334491953712057
15	570	0.322127924927016
15	580	0.33292618971999
15	590	0.325409200649164
15	600	0.322200536043152
15	610	0.332614935742452
15	620	0.324731980805633
15	630	0.326581012464253
15	640	0.335545510981572
15	650	0.321476730097435
15	660	0.331350774584068
15	670	0.324731520549623
15	680	0.326656771211328
15	690	0.318831122562061
15	700	0.324963487407306
15	710	0.332751726477042
15	720	0.317059808420748
15	730	0.321102509973233
15	740	0.319732592229453
15	750	0.314847640061815
15	760	0.316259769753468
15	770	0.311814250221513
15	780	0.312860125340259
15	790	0.321840149248301
15	800	0.316555300925622
15	810	0.314668579259604
15	820	0.305280099189513
15	830	0.309482802615697
15	840	0.310214806908889
15	850	0.317164505202118
15	860	0.312028991720881
15	870	0.310795942491996
15	880	0.305188278654272
15	890	0.313396427612229
15	900	0.311699526309999
15	910	0.30306771881647
15	920	0.305721091089879
15	930	0.304051154321357
15	940	0.299149668857844
15	950	0.300559094817325
15	960	0.29997132753761
15	970	0.306732348418403
15	980	0.300789948604058
15	990	0.2973443437225
16	0	0.669746818825776
16	10	0.552554697869833
16	20	0.492599835715732
16	30	0.452505251642109
16	40	0.429841691749603
16	50	0.405964371521427
16	60	0.38810405683576
16	70	0.378714940351058
16	80	0.372001836128852
16	90	0.362459531879242
16	100	0.35023482385566
16	110	0.350876474041591
16	120	0.34506470973933
16	130	0.343941509741098
16	140	0.340650666613428
16	150	0.33433871712069
16	160	0.334200012362407
16	170	0.332782479829746
16	180	0.333304640177425
16	190	0.330621582707993
16	200	0.32479778990262
16	210	0.327073582680108
16	220	0.325159203235756
16	230	0.328278296278043
16	240	0.324540086271579
16	250	0.320642405238643
16	260	0.318536808877573
16	270	0.314914946764383
16	280	0.319278830753973
16	290	0.316835839338658
16	300	0.307990620887009
16	310	0.314397789197866
16	320	0.314451702444832
16	330	0.309783566786253
16	340	0.308617372247386
16	350	0.307132272628817
16	360	0.30564822920515
16	370	0.305341880611215
16	380	0.304841647012429
16	390	0.298954540249728
16	400	0.299237948167222
16	410	0.305797106264574
16	420	0.29907164814992
16	430	0.305485224963355
16	440	0.304383816024666
16	450	0.304412841154663
16	460	0.30845396806807
16	470	0.300232168144097
16	480	0.29926983682947
16	490	0.304931823320739
16	500	0.298125732878556
16	510	0.302867396294586
16	520	0.298853191260364
16	530	0.297701290741855
16	540	0.304495904034612
16	550	0.299324051060122
16	560	0.294786773973162
16	570	0.290788160860747
16	580	0.293793857779634
16	590	0.297379234116669
16	600	0.291806357254776
16	610	0.291876978859911
16	620	0.290716210105785
16	630	0.283953908830892
16	640	0.289025871953493
16	650	0.292907193204519
16	660	0.29089398407956
16	670	0.287868967064196
16	680	0.290772404408117
16	690	0.293425665335833
16	700	0.291355265583889
16	710	0.289118524588127
16	720	0.286746699788572
16	730	0.291332683928667
16	740	0.287050862349859
16	750	0.28962756689471
16	760	0.28895370418477
16	770	0.285170584241793
16	780	0.285153315045841
16	790	0.284734262462444
16	800	0.278483117390558
16	810	0.278621277409465
16	820	0.285602288269784
16	830	0.276252142925273
16	840	0.273892334639365
16	850	0.278096606235319
16	860	0.275962799378973
16	870	0.273199464278241
16	880	0.280588233255503
16	890	0.272590311702278
16	900	0.274818350437283
16	910	0.273737111547033
16	920	0.280641682625545
16	930	0.279342611652579
16	940	0.276734951670423
16	950	0.279215098413887
16	960	0.275013564708924
16	970	0.279456519511874
16	980	0.278435618628594
16	990	0.274041718027024
17	0	0.647047590952137
17	10	0.529877722077723
17	20	0.468316230911943
17	30	0.442277153256363
17	40	0.417197081483725
17	50	0.3940882218062
17	60	0.385580648740475
17	70	0.376421538590104
17	80	0.365533194975493
17	90	0.358925687862806
17	100	0.357204408324466
17	110	0.352725131361111
17	120	0.34711799791511
17	130	0.339229354274393
17	140	0.341897321173957
17	150	0.343765658635453
17	160	0.335005406167464
17	170	0.333782955789088
17	180	0.333575697444065
17	190	0.328729381576048
17	200	0.331877977840719
17	210	0.332877515927403
17	220	0.327128941432289
17	230	0.323836468110309
17	240	0.327136634740797
17	250	0.327509162688648
17	260	0.322670317467693
17	270	0.323734530872135
17	280	0.32533913894091
17	290	0.322569308989336
17	300	0.318728693271695
17	310	0.323114431820774
17	320	0.317721104275279
17	330	0.314741627055698
17	340	0.320979824867789
17	350	0.318951098192722
17	360	0.316039610141426
17	370	0.316476122340786
17	380	0.324639081562736
17	390	0.316699748691058
17	400	0.314413433424786
17	410	0.309008612746905
17	420	0.315655321810982
17	430	0.31214653062105
17	440	0.318743423308451
17	450	0.315597442961403
17	460	0.308452716285991
17	470	0.314495793326226
17	480	0.310633899648657
17	490	0.311317556151506
17	500	0.315328327009282
17	510	0.306883849541751
17	520	0.317187488634598
17	530	0.312214469942968
17	540	0.307484431110448
17	550	0.300639493384507
17	560	0.310955444556054
17	570	0.306103153832193
17	580	0.308262362000247
17	590	0.312080613982409
17	600	0.312290620106016
17	610	0.305479374648367
17	620	0.3114835734069
17	630	0.303166725408658
17	640	0.308562250032911
17	650	0.315528681430488
17	660	0.316460176348147
17	670	0.307140218347473
17	680	0.305774618564984
17	690	0.305114646039008
17	700	0.307566485571143
17	710	0.306847251803359
17	720	0.301969292754882
17	730	0.305394104930965
17	740	0.304808630790849
17	750	0.298176204515912
17	760	0.304210359226307
17	770	0.298724126287748
17	780	0.298388362904292
17	790	0.302045383751592
17	800	0.298599218573209
17	810	0.297696379951264
17	820	0.296317235532055
17	830	0.298643143894839
17	840	0.298640189583646
17	850	0.303342123801157
17	860	0.300220895370128
17	870	0.296517681681394
17	880	0.294957080983487
17	890	0.298757377788296
17	900	0.291865298614912
17	910	0.292900816310855
17	920	0.296692111837741
17	930	0.298056867426238
17	940	0.290979539322907
17	950	0.29458243598631
17	960	0.295174263008163
17	970	0.295463795157511
17	980	0.290508290994366
17	990	0.288611584596772
18	0	0.614210649702242
18	10	0.492079181740799
18	20	0.443287712771399
18	30	0.415400956256249
18	40	0.392136926442614
18	50	0.375274986674794
18	60	0.362282368483445
18	70	0.351703197499304
18	80	0.343029916827217
18	90	0.340263868686866
18	100	0.335623396992191
18	110	0.329124444107442
18	120	0.325808781863029
18	130	0.324493762838135
18	140	0.316747801170052
18	150	0.318186482315181
18	160	0.315488579341934
18	170	0.315655115837215
18	180	0.31431631375279
18	190	0.30979639063939
18	200	0.308759222493483
18	210	0.310123346745862
18	220	0.306999177175672
18	230	0.306731942722274
18	240	0.302107427167993
18	250	0.29735989244152
18	260	0.295344711992991
18	270	0.297230304010165
18	280	0.291373628061443
18	290	0.296595177377591
18	300	0.296475738588744
18	310	0.296790003620397
18	320	0.2957020422139
18	330	0.296121954967562
18	340	0.295653121003223
18	350	0.298881073264814
18	360	0.293202447652158
18	370	0.294886885292179
18	380	0.290802075693162
18	390	0.290260587744079
18	400	0.291153319278188
18	410	0.288708485682651
18	420	0.288853586671451
18	430	0.286308626020397
18	440	0.287282735497163
18	450	0.29082548035279
18	460	0.285325238939023
18	470	0.285464410093848
18	480	0.284646500850724
18	490	0.28330586535672
18	500	0.288238000166644
18	510	0.285085843320747
18	520	0.283136558610579
18	530	0.282940733598997
18	540	0.28449894996351
18	550	0.277882375626538
18	560	0.280170002768995
18	570	0.278247012066003
18	580	0.280517192466108
18	590	0.27876503420537
18	600	0.277162162260484
18	610	0.274717409586668
18	620	0.275708107755918
18	630	0.276817566329567
18	640	0.276476881519022
18	650	0.279129095172036
18	660	0.27547895562126
18	670	0.278416506438846
18	680	0.275822013650313
18	690	0.276417272470696
18	700	0.274664909203099
18	710	0.277045929573865
18	720	0.277418754332596
18	730	0.276025843167941
18	740	0.272559842798886
18	750	0.270497385640062
18	760	0.272462433049179
18	770	0.270187425681107
18	780	0.269315642753532
18	790	0.272520050009556
18	800	0.265177386706913
18	810	0.268458749166677
18	820	0.270022146329219
18	830	0.270015688774801
18	840	0.268082674165153
18	850	0.266544310440609
18	860	0.265287051420209
18	870	0.266815320556645
18	880	0.262489138925771
18	890	0.262997814391297
18	900	0.26729437522735
18	910	0.267538337353766
18	920	0.262236748274286
18	930	0.262866097063676
18	940	0.26205566073897
18	950	0.259412099527251
18	960	0.261331590144901
18	970	0.260055881157269
18	980	0.257692883386753
18	990	0.257330439944856
19	0	0.657910594867059
19	10	0.531403058064726
19	20	0.479725432287555
19	30	0.443517316960095
19	40	0.417410350221261
19	50	0.401108915816945
19	60	0.388725233085366
19	70	0.379111344930423
19	80	0.371024867670794
19	90	0.360034386860839
19	100	0.356008776210768
19	110	0.356764250709501
19	120	0.340612814339513
19	130	0.341229480266012
19	140	0.341589024626091
19	150	0.334990793890229
19	160	0.334730915551051
19	170	0.326321990864924
19	180	0.332624254637154
19	190	0.323365202986915
19	200	0.322720433651406
19	210	0.317181301226622
19	220	0.320295475639598
19	230	0.322324334119882
19	240	0.316783118556014
19	250	0.313159638706101
19	260	0.314142540887488
19	270	0.312141766252294
19	280	0.31060365870588
19	290	0.307555988593547
19	300	0.306847335542102
19	310	0.310747267404582
19	320	0.306870106209267
19	330	0.303689979514484
19	340	0.300740168212078
19	350	0.301535831080644
19	360	0.298064793187497
19	370	0.301120673517834
19	380	0.299712203847111
19	390	0.292764592449285
19	400	0.293486632079743
19	410	0.293247466600736
19	420	0.29844210202197
19	430	0.293523538005059
19	440	0.289749819794851
19	450	0.292120225064518
19	460	0.290379668062268
19	470	0.291097664672728
19	480	0.289394138031595
19	490	0.286700861439271
19	500	0.288617333025983
19	510	0.294177651693588
19	520	0.29248975534358
19	530	0.289137694615223
19	540	0.29036374632287
19	550	0.285561691360543
19	560	0.28880564165512
19	570	0.291510768250355
19	580	0.282922124713429
19	590	0.282714765499068
19	600	0.28483715806288
19	610	0.282680878581724
19	620	0.283355858845866
19	630	0.278431989930579
19	640	0.27644080750439
19	650	0.280988607196703
19	660	0.269186545308863
19	670	0.277566341594493
19	680	0.28049133154094
19	690	0.272457743274466
19	700	0.271685329695867
19	710	0.266482230208568
19	720	0.264062007500725
19	730	0.268527397597371
19	740	0.271987238692531
19	750	0.273489005736847
19	760	0.272037051642105
19	770	0.2699119637356
19	780	0.271707669476021
19	790	0.274166570415573
19	800	0.268266870044275
19	810	0.272064018774481
19	820	0.27328943380553
19	830	0.262875332390877
19	840	0.262246347344245
19	850	0.261404925215034
19	860	0.260304572336088
19	870	0.260111199442734
19	880	0.261961008436666
19	890	0.261845771091779
19	900	0.25656644063959
19	910	0.254468617334281
19	920	0.260641937377334
19	930	0.259482366788125
19	940	0.259408071982258
19	950	0.2577250768008
19	960	0.258350765335433
19	970	0.262098957664035
19	980	0.257112740433785
19	990	0.253876040868906
20	0	0.669803496754823
20	10	0.546637407102002
20	20	0.48641468381692
20	30	0.458492212954658
20	40	0.427795088024287
20	50	0.408782397701011
20	60	0.393586326954877
20	70	0.383446492703425
20	80	0.375462655637348
20	90	0.359794049307775
20	100	0.360368113323785
20	110	0.352670580701217
20	120	0.341676999681435
20	130	0.333584186763742
20	140	0.332600865275035
20	150	0.329328307886505
20	160	0.335238003350835
20	170	0.336529940362807
20	180	0.331942865753216
20	190	0.333284890093739
20	200	0.330438685041935
20	210	0.324398858513181
20	220	0.323696706012215
20	230	0.315560514980984
20	240	0.317632376988973
20	250	0.315316912594961
20	260	0.313095134502052
20	270	0.315326388834521
20	280	0.309927437720212
20	290	0.306478949198092
20	300	0.313102248468037
20	310	0.301567626869119
20	320	0.303588684212615
20	330	0.30027780206721
20	340	0.301078653926427
20	350	0.300227868691187
20	360	0.306036646564366
20	370	0.295397161040865
20	380	0.300274187770187
20	390	0.301058258821685
20	400	0.298964916788783
20	410	0.295114877685576
20	420	0.293628213804553
20	430	0.296627441632845
20	440	0.299646087528818
20	450	0.29642730857349
20	460	0.289422294526504
20	470	0.292450285565657
20	480	0.295521500244193
20	490	0.293576806794692
20	500	0.292187747629739
20	510	0.290980138811197
20	520	0.293768378744874
20	530	0.290785111588488
20	540	0.288732964792504
20	550	0.287789992023452
20	560	0.292711676920846
20	570	0.286280276938668
20	580	0.291613316244022
20	590	0.283506527848365
20	600	0.283171628716939
20	610	0.280473856426865
20	620	0.286067651752723
20	630	0.285224630270349
20	640	0.291780998103973
20	650	0.286335718260302
20	660	0.286637849804089
20	670	0.285273484484534
20	680	0.280395359093461
20	690	0.283989661068477
20	700	0.277096286085174
20	710	0.270195057104663
20	720	0.275649376938602
20	730	0.265746112380596
20	740	0.276127901531511
20	750	0.270666619614227
20	760	0.271984437982447
20	770	0.265444435477423
20	780	0.269108661188398
20	790	0.262342440330107
20	800	0.268470943434752
20	810	0.273704529303727
20	820	0.268731043845053
20	830	0.26951283338367
20	840	0.259348676164188
20	850	0.260689492540672
20	860	0.260172872662939
20	870	0.265120083740967
20	880	0.267832721001082
20	890	0.262702460829472
20	900	0.266570113913772
20	910	0.259155987532262
20	920	0.259430325836862
20	930	0.26409685081787
20	940	0.25420272913494
20	950	0.255577386935381
20	960	0.251601536000427
20	970	0.254867377293303
20	980	0.248465359143354
20	990	0.255786901538936
21	0	0.68793435471625
21	10	0.5786270340953
21	20	0.526628680294255
21	30	0.484732024971483
21	40	0.458465301585551
21	50	0.438756817624147
21	60	0.425465449744326
21	70	0.409344163848864
21	80	0.400841630199297
21	90	0.393057725416894
21	100	0.392411969500316
21	110	0.383656223343941
21	120	0.379483481755316
21	130	0.373173483342699
21	140	0.369330906051735
21	150	0.35862736663111
21	160	0.362038089539969
21	170	0.362982024062928
21	180	0.36484188071011
21	190	0.355447983766437
21	200	0.354083046572211
21	210	0.348530712235217
21	220	0.343610888405098
21	230	0.353082938142737
21	240	0.348636190111092
21	250	0.349955744449009
21	260	0.346989081169574
21	270	0.345857625750097
21	280	0.344798863035074
21	290	0.341867629728214
21	300	0.338514097931176
21	310	0.340763148059973
21	320	0.336867332220305
21	330	0.337060609605657
21	340	0.335785855669388
21	350	0.329984269322394
21	360	0.332300611258647
21	370	0.336032237049303
21	380	0.334016631158537
21	390	0.335927541627785
21	400	0.323289365728076
21	410	0.327536882696683
21	420	0.330596656101555
21	430	0.330897748512395
21	440	0.329834296205615
21	450	0.321046016829329
21	460	0.333464782510251
21	470	0.319669896184675
21	480	0.319143253071707
21	490	0.322823316647241
21	500	0.326169023819923
21	510	0.321933703358093
21	520	0.318490594500277
21	530	0.316688562823347
21	540	0.319495105697942
21	550	0.321204724449963
21	560	0.323074995560629
21	570	0.315118032935244
21	580	0.318703028434898
21	590	0.313403956893561
21	600	0.318098733212796
21	610	0.31767263081297
21	620	0.311506098756908
21	630	0.314932010078097
21	640	0.311495893006667
21	650	0.319996222176016
21	660	0.317315796153461
21	670	0.310261963398401
21	680	0.311878705489726
21	690	0.308806767532117
21	700	0.314441992359185
21	710	0.314367667346991
21	720	0.309327906798795
21	730	0.317272909597278
21	740	0.304992810758919
21	750	0.311896349485341
21	760	0.313056309447487
21	770	0.310197966814354
21	780	0.318952733930348
21	790	0.311302629498601
21	800	0.311183611474487
21	810	0.316655767241752
21	820	0.317767391751477
21	830	0.310149463155564
21	840	0.311678319102015
21	850	0.309111187487407
21	860	0.31029107830513
21	870	0.309404526088544
21	880	0.30844980420023
21	890	0.311633393564692
21	900	0.30880599737874
21	910	0.302777641606022
21	920	0.307297159520041
21	930	0.302372524824931
21	940	0.309114394020636
21	950	0.301277469327457
21	960	0.298899965725496
21	970	0.293745175750748
21	980	0.303519407436724
21	990	0.303623991739367
22	0	0.6912854340323
22	10	0.559449321387667
22	20	0.500399099701337
22	30	0.451058636254424
22	40	0.435596076636711
22	50	0.416188979207907
22	60	0.39443605224508
22	70	0.381813962647815
22	80	0.378992110135537
22	90	0.370383371365167
22	100	0.362044724411172
22	110	0.356714797380001
22	120	0.353035718243188
22	130	0.346578960965031
22	140	0.346482438055836
22	150	0.336653758680568
22	160	0.336554025666348
22	170	0.332874575226125
22	180	0.336383796797271
22	190	0.335978789250743
22	200	0.323333300737823
22	210	0.336657196963221
22	220	0.324294343467855
22	230	0.324774523262825
22	240	0.325048962319076
22	250	0.332015361740308
22	260	0.331322885768064
22	270	0.325942007844031
22	280	0.317044331106042
22	290	0.317520416907492
22	300	0.314618152817974
22	310	0.31149954415525
22	320	0.308873255164667
22	330	0.31974644049347
22	340	0.313902340062142
22	350	0.306303039528116
22	360	0.310184159151452
22	370	0.3150783655562
22	380	0.309905552600563
22	390	0.299736720213077
22	400	0.3172434992202
22	410	0.301666581372291
22	420	0.300717689015712
22	430	0.302101303004666
22	440	0.302072177289776
22	450	0.30606043881195
22	460	0.312990640750519
22	470	0.309173787943511
22	480	0.313997970879354
22	490	0.302972462665216
22	500	0.311225735433829
22	510	0.31475997826411
22	520	0.309184742260903
22	530	0.301192104849215
22	540	0.304310046825819
22	550	0.307260913273298
22	560	0.301554974662817
22	570	0.298815134802423
22	580	0.300519879111409
22	590	0.301119087237323
22	600	0.305059022454705
22	610	0.29538511758449
22	620	0.300439431938535
22	630	0.300476434999213
22	640	0.297143526937884
22	650	0.300891137738588
22	660	0.297173930197448
22	670	0.293921226929481
22	680	0.292149686702273
22	690	0.289289258162445
22	700	0.288643613787655
22	710	0.29359192964367
22	720	0.299426527695693
22	730	0.299539289998652
22	740	0.282345513672342
22	750	0.281227323301902
22	760	0.287131479073906
22	770	0.288857201245743
22	780	0.288058471455863
22	790	0.28804297920902
22	800	0.284007919070571
22	810	0.293938127800855
22	820	0.284839934778662
22	830	0.291828607864188
22	840	0.285732192628167
22	850	0.29228665133734
22	860	0.290202223412273
22	870	0.285703858620111
22	880	0.290442525051896
22	890	0.291025156558673
22	900	0.287983922731795
22	910	0.289427492910004
22	920	0.28789248074047
22	930	0.291193665037437
22	940	0.285352912532352
22	950	0.278957184479558
22	960	0.285996958033292
22	970	0.27923521900152
22	980	0.282758774217143
22	990	0.278640741819805
23	0	0.687198397401357
23	10	0.565236304810738
23	20	0.505648620480881
23	30	0.475221944019392
23	40	0.441369988838835
23	50	0.419931912889634
23	60	0.415861848850116
23	70	0.401588507298985
23	80	0.388247706022464
23	90	0.379869496293379
23	100	0.370704716956406
23	110	0.362144142623971
23	120	0.361891705644796
23	130	0.355134939926207
23	140	0.36100261821597
23	150	0.351690118398165
23	160	0.346424758967846
23	170	0.339279466236282
23	180	0.344926602651671
23	190	0.348749630277248
23	200	0.347748289291107
23	210	0.341659331015327
23	220	0.339273215069921
23	230	0.341741532097112
23	240	0.340349693117954
23	250	0.335959378594557
23	260	0.338831184793184
23	270	0.335905342315431
23	280	0.33032037957272
23	290	0.336913673622896
23	300	0.327383745908489
23	310	0.330049109327259
23	320	0.330657528291017
23	330	0.330925691194936
23	340	0.321526650209069
23	350	0.323640322665418
23	360	0.33313311810006
23	370	0.33033654278753
23	380	0.322760222482875
23	390	0.330509977174407
23	400	0.330647108685041
23	410	0.322660183131179
23	420	0.32128583182466
23	430	0.325217278381401
23	440	0.322816896995555
23	450	0.318620478227871
23	460	0.317945661533416
23	470	0.318112095839786
23	480	0.318474341619802
23	490	0.326756759431176
23	500	0.320147116971397
23	510	0.319116353570837
23	520	0.319873535414577
23	530	0.322177312504054
23	540	0.318401853327614
23	550	0.313215374852059
23	560	0.312354815022976
23	570	0.314297224309357
23	580	0.308414567606681
23	590	0.319729620017505
23	600	0.315286130808473
23	610	0.322406439033728
23	620	0.31757292902904
23	630	0.31714449327201
23	640	0.315237101891489
23	650	0.319205033749083
23	660	0.311657000977286
23	670	0.316655587824926
23	680	0.315801866768905
23	690	0.317028665117572
23	700	0.309736167064897
23	710	0.302990204886715
23	720	0.310839951045666
23	730	0.306599159744153
23	740	0.311648485425494
23	750	0.310249071051641
23	760	0.305871659337343
23	770	0.305286186285131
23	780	0.304161668550639
23	790	0.310196966514871
23	800	0.302034418479785
23	810	0.308771338048375
23	820	0.306985455527357
23	830	0.312084984900957
23	840	0.300798357985286
23	850	0.299816768382367
23	860	0.309948705568821
23	870	0.304902179483785
23	880	0.304110996174022
23	890	0.30449635722312
23	900	0.311928202789487
23	910	0.315053108585813
23	920	0.306198687935253
23	930	0.300868029168783
23	940	0.30084571683366
23	950	0.295601612269529
23	960	0.294119761642758
23	970	0.300213414496912
23	980	0.299042083539558
23	990	0.299532597703783
24	0	0.666925120379791
24	10	0.553603334243323
24	20	0.499864154527816
24	30	0.465691633669414
24	40	0.440530405309169
24	50	0.415756494984764
24	60	0.403092200846797
24	70	0.394024331682401
24	80	0.38198764211529
24	90	0.370793029908338
24	100	0.365497333091077
24	110	0.3584117247226
24	120	0.353429929944631
24	130	0.35464176621134
24	140	0.348540901538534
24	150	0.354839674136421
24	160	0.346094727203032
24	170	0.348592481544482
24	180	0.339838891226378
24	190	0.337624085669745
24	200	0.343705100785529
24	210	0.343817933588939
24	220	0.337972567848466
24	230	0.340565273558661
24	240	0.343666273932297
24	250	0.334251296104078
24	260	0.333542346216922
24	270	0.334579573641468
